,Datetime,Average Sentiment,Average Adj Price,Normalised Average Price
61,2022-04-19 00:00:00+00:00,0.5163531649582586,341.3291320800781,0.7716862285427363
62,2022-04-20 00:00:00+00:00,0.7407798795308043,328.5547572544643,0.7144717073071195
63,2022-04-21 00:00:00+00:00,0.7977687534910405,343.80069405691967,0.7827559863304602
64,2022-04-22 00:00:00+00:00,0.5054686674416148,337.3890686035156,0.7540392713705185
65,2022-04-25 00:00:00+00:00,0.9063809926379939,332.73961094447543,0.7332150433672923
66,2022-04-26 00:00:00+00:00,0.5290737609637537,299.2323782784598,0.5831411414278779
67,2022-04-27 00:00:00+00:00,0.4800644615872346,298.0368347167969,0.5777864799723743
68,2022-04-28 00:00:00+00:00,0.6626862517172146,286.7878984723772,0.5274041708245355
69,2022-04-29 00:00:00+00:00,0.10899027792454827,298.5165536063058,0.579935069391866
70,2022-05-02 00:00:00+00:00,0.6604670823206172,293.2890930175781,0.5565220523992528
71,2022-05-03 00:00:00+00:00,0.590048082003593,303.1519688197545,0.600696403373861
72,2022-05-04 00:00:00+00:00,0.6826455669449436,305.11209978376115,0.609475537867385
73,2022-05-06 00:00:00+00:00,0.9059142625664872,289.8011954171317,0.5409002788054275
74,2022-05-09 00:00:00+00:00,0.4537871182500265,267.87071010044644,0.44267690310308094
75,2022-05-11 00:00:00+00:00,0.7191826059389201,254.03983197893416,0.3807304610428556
76,2022-05-12 00:00:00+00:00,0.5914826165063934,243.24788992745536,0.33239496078496267
77,2022-05-13 00:00:00+00:00,0.4755891366374301,257.16605268205916,0.3947323377098474
78,2022-05-17 00:00:00+00:00,0.9999735813167074,250.58809334891183,0.36527063808923244
79,2022-05-18 00:00:00+00:00,0.4326323576032971,239.54285321916853,0.315800653484697
80,2022-05-19 00:00:00+00:00,0.7104674887618987,237.49794006347656,0.30664179218866405
81,2022-05-20 00:00:00+00:00,0.6243414199664861,218.97425842285156,0.2236769824772492
82,2022-05-23 00:00:00+00:00,0.8379918278206349,222.86595589773995,0.24110731553536024
83,2022-05-24 00:00:00+00:00,0.30796259114445745,211.50387355259485,0.19021824186314695
84,2022-05-25 00:00:00+00:00,0.6543907851632677,219.6130654471261,0.22653810394540386
85,2022-05-26 00:00:00+00:00,0.6087260910916201,234.63754054478235,0.2938304889946689
86,2022-05-27 00:00:00+00:00,0.8470328883252906,251.10683114188058,0.36759398736281235
87,2022-05-31 00:00:00+00:00,0.6967927718482512,253.01417541503906,0.37613669813417994
88,2022-06-01 00:00:00+00:00,0.9256446158723451,247.19847324916296,0.3500890347759419
89,2022-06-03 00:00:00+00:00,0.8619359611116985,236.29999651227678,0.3012763815376661
90,2022-06-06 00:00:00+00:00,0.5893523900102153,237.62791442871094,0.30722392800206444
91,2022-06-07 00:00:00+00:00,0.33329810842227636,237.8114057268415,0.3080457581829349
92,2022-06-10 00:00:00+00:00,0.7836970305399981,231.08790806361608,0.27793221406969126
93,2022-06-14 00:00:00+00:00,0.5552626017119308,219.96273585728235,0.22810422560540378
94,2022-06-15 00:00:00+00:00,0.8314686146042483,228.71287318638392,0.2672947867768688
95,2022-06-16 00:00:00+00:00,0.7768281728838636,214.7512926374163,0.20476294802104966
96,2022-06-17 00:00:00+00:00,0.8015780760153582,217.13714163643974,0.2154488101538795
97,2022-06-21 00:00:00+00:00,0.6543907851632677,239.85672215053015,0.3172064256562307
98,2022-07-05 00:00:00+00:00,0.8106678643136428,227.33981323242188,0.2611450558533469
99,2022-07-06 00:00:00+00:00,0.6321409700940507,230.33035932268416,0.2745392661472491
100,2022-07-07 00:00:00+00:00,0.6000098126537947,243.00974600655692,0.3313283496509246
101,2022-07-11 00:00:00+00:00,0.7230001056747334,236.29689461844308,0.3012624886174221
102,2022-07-12 00:00:00+00:00,0.7172276233752511,233.04954964773995,0.2867181144056109
103,2022-07-13 00:00:00+00:00,0.808550406847723,238.4571816580636,0.3109380923468169
104,2022-07-15 00:00:00+00:00,0.8316073126915356,239.5443398611886,0.3158073119327688
105,2022-07-18 00:00:00+00:00,0.6543907851632677,245.6096932547433,0.34297312593732043
106,2022-07-19 00:00:00+00:00,0.8367589559336365,243.82769775390625,0.33499183363799145
107,2022-07-21 00:00:00+00:00,0.9350364577829442,269.25101579938615,0.4488590866386134
108,2022-07-22 00:00:00+00:00,0.8772764098770652,274.4202575683594,0.47201135021318275
109,2022-07-25 00:00:00+00:00,0.7412642220578395,269.6176191057478,0.45050104821741555
110,2022-07-27 00:00:00+00:00,0.5864683504174153,271.63206263950894,0.45952344061733397
111,2022-07-28 00:00:00+00:00,0.8836257000951074,279.57124982561385,0.49508187694426453
112,2022-07-29 00:00:00+00:00,0.4315579978160556,290.5448434012277,0.5442309673094609
113,2022-08-01 00:00:00+00:00,0.772706858290183,299.750497000558,0.5854617179752811
114,2022-08-02 00:00:00+00:00,0.9830744302370639,303.4676208496094,0.6021101617778329
115,2022-08-05 00:00:00+00:00,0.8399380041565397,291.8595493861607,0.5501193395014775
116,2022-08-10 00:00:00+00:00,0.7856071013420693,291.31771414620533,0.5476925402047735
117,2022-08-11 00:00:00+00:00,0.659267674099123,289.6708722795759,0.5403165808927731
118,2022-08-12 00:00:00+00:00,0.5802863785268944,295.7713187081473,0.5676395713716803
119,2022-08-16 00:00:00+00:00,0.8966236922751771,307.43267822265625,0.6198690628878706
120,2022-08-17 00:00:00+00:00,0.8972313219909122,304.1750052315848,0.6052784310118878
121,2022-08-19 00:00:00+00:00,0.7573509986262287,295.22803170340404,0.56520626983683
122,2022-08-22 00:00:00+00:00,0.7858017189756598,289.11461094447543,0.537825169265658
123,2022-08-23 00:00:00+00:00,0.5604855753989223,296.0267551967076,0.5687836333393769
124,2022-08-24 00:00:00+00:00,0.7645126633555251,299.7129603794643,0.5852935970430243
125,2022-08-25 00:00:00+00:00,0.844209024622213,294.5869707380022,0.5623350533022436
126,2022-08-26 00:00:00+00:00,0.5058693508048894,290.6035723005022,0.5444940052976642
127,2022-08-30 00:00:00+00:00,0.9511518545915674,278.0834001813616,0.48841802010363156
128,2022-08-31 00:00:00+00:00,0.7884920215576456,276.0432564871652,0.4792805205149032
129,2022-09-01 00:00:00+00:00,0.9235311212089192,271.60209001813615,0.45938919771265707
130,2022-09-07 00:00:00+00:00,0.20759801331501643,280.3787405831473,0.498698507716819
131,2022-09-08 00:00:00+00:00,0.959632251928564,286.87220982142856,0.5277817887930508
132,2022-09-09 00:00:00+00:00,0.732185001232872,298.5492248535156,0.5800813990395238
133,2022-09-12 00:00:00+00:00,0.5448501180034522,303.92364501953125,0.6041526260792275
134,2022-09-13 00:00:00+00:00,0.6757582162105042,293.22142246791293,0.5562189660914137
135,2022-09-14 00:00:00+00:00,0.8021372714783896,301.47642735072543,0.5931919028194622
136,2022-09-19 00:00:00+00:00,0.8136690267357077,307.0464128766741,0.6181390379636004
137,2022-09-23 00:00:00+00:00,0.7614392898657932,275.8365565708705,0.4783547423917712
138,2022-09-27 00:00:00+00:00,0.711036216240697,281.9994419642857,0.5059573876897011
139,2022-09-28 00:00:00+00:00,0.6702789812955724,284.59549822126115,0.5175847368062899
140,2022-09-29 00:00:00+00:00,0.8165380957413084,269.65714372907365,0.4506780731154224
141,2022-09-30 00:00:00+00:00,0.7649926027686782,269.672860281808,0.45074846521307477
142,2022-10-03 00:00:00+00:00,0.4902462221282892,244.23382786342077,0.336810829877921
143,2022-10-04 00:00:00+00:00,0.8127443728204589,249.53857203892298,0.36056998853907307
144,2022-10-06 00:00:00+00:00,0.7458734016696609,238.72144644601005,0.3121216949518909
145,2022-10-07 00:00:00+00:00,0.7953080418471945,224.97571454729353,0.2505566101352711
146,2022-10-11 00:00:00+00:00,0.8011928035506712,220.270512172154,0.22948270985558683
147,2022-10-12 00:00:00+00:00,0.8824830920426928,216.1416277204241,0.210990051673267
148,2022-10-13 00:00:00+00:00,0.7637905526788545,217.80002920968192,0.21841778481243146
149,2022-10-17 00:00:00+00:00,0.8521962732044104,219.06734357561385,0.2240938970051336
150,2022-10-18 00:00:00+00:00,0.6613917362358661,220.2802995954241,0.22952654626591407
151,2022-10-19 00:00:00+00:00,0.7751681989502979,221.21178545270647,0.23369853261277596
152,2022-10-21 00:00:00+00:00,0.6994214308358873,211.5420161655971,0.19038907694285845
153,2022-10-25 00:00:00+00:00,0.7037584980097927,221.905029296875,0.23680346848518452
154,2022-10-26 00:00:00+00:00,0.6873137482827858,226.8091583251953,0.25876833160086765
155,2022-10-27 00:00:00+00:00,0.7090510408961219,225.26975577218192,0.251873576964191
156,2022-10-28 00:00:00+00:00,0.8520773891295925,225.67729840959822,0.2536988997061008
157,2022-10-31 00:00:00+00:00,0.4395540526260172,227.19718497140067,0.2605062451263723
158,2022-11-01 00:00:00+00:00,0.7333562295255206,229.26285879952567,0.26975809038052445
159,2022-11-02 00:00:00+00:00,0.586727253513685,221.6717289515904,0.23575855100454213
160,2022-11-03 00:00:00+00:00,0.785169872133573,216.3821302141462,0.21206722650351317
161,2022-11-04 00:00:00+00:00,0.3490876748036212,210.91195678710938,0.1875671348766288
162,2022-11-07 00:00:00+00:00,0.7401273380534715,199.09530203683036,0.13464209914116765
163,2022-11-08 00:00:00+00:00,0.5197215470780938,191.61571393694197,0.10114213863298938
164,2022-11-09 00:00:00+00:00,0.44353006446158727,183.377685546875,0.06424523708614993
165,2022-11-10 00:00:00+00:00,0.7723766247490227,188.81293160574776,0.0885888942358245
166,2022-11-11 00:00:00+00:00,0.6992285744478497,193.57830156598772,0.10993227616313661
167,2022-11-14 00:00:00+00:00,0.8963991334671881,192.34195600237166,0.1043948686211067
168,2022-11-15 00:00:00+00:00,0.6696026630032761,196.43291582380022,0.12271766803574902
169,2022-11-17 00:00:00+00:00,0.41500449117615984,183.44768415178572,0.06455875040651193
170,2022-11-18 00:00:00+00:00,0.7014587177590456,178.9376983642578,0.044359196132007894
171,2022-11-21 00:00:00+00:00,0.7408180398511162,169.67305646623885,0.002864245666663434
172,2022-11-22 00:00:00+00:00,0.7375303814857869,169.03355189732142,0.0
173,2022-11-23 00:00:00+00:00,0.7563616189369123,180.93094090053015,0.0532866324234984
174,2022-11-25 00:00:00+00:00,0.7956250660467084,182.84455108642578,0.06185740728428357
